Subject,Session,index,Trial,SOA,Answer
1,1,817,1,-600,0
1,1,1620,2,-800,0
1,1,2431,3,-800,0
1,1,3258,4,100,0
1,1,4088,5,-500,1
1,1,4918,6,-2000,0
1,1,5733,7,-1100,0
1,1,6558,8,-500,1
1,1,7371,9,100,0
1,1,8223,10,500,0
1,1,9031,11,-800,1
1,1,9892,12,1000,0
1,1,10765,13,1000,0
1,1,11589,14,500,1
1,1,12402,15,-200,1
1,1,13267,16,1000,0
1,1,14078,17,-500,1
1,1,14886,18,-400,1
1,1,15708,19,-200,1
1,1,16524,20,-200,1
1,1,17327,21,-1100,0
1,1,18152,22,500,0
1,1,18972,23,-2000,0
1,1,19804,24,500,0
1,1,20614,25,-1500,0
1,1,21420,26,-500,1
1,1,22236,27,-400,1
1,1,23041,28,-2000,0
1,1,23860,29,-1100,0
1,1,24660,30,-1500,0
1,1,25531,31,1000,0
1,1,26338,32,-600,1
1,1,27146,33,-400,1
1,1,27944,34,-1100,1
1,1,28744,35,-1500,0
1,1,29552,36,-600,1
1,1,30368,37,-2000,0
1,1,31160,38,-400,1
1,1,31971,39,-200,1
1,1,32788,40,-600,1
1,1,33599,41,-1500,0
1,1,34406,42,100,0
1,1,35214,43,100,1
1,1,36020,44,-800,1
1,2,811,1,-800,0
1,2,1631,2,-600,0
1,2,2502,3,1000,0
1,2,3303,4,-1500,0
1,2,4168,5,1000,0
1,2,4997,6,-1500,0
1,2,5807,7,-400,1
1,2,6639,8,-200,0
1,2,7454,9,-800,1
1,2,8257,10,-2000,0
1,2,9063,11,-600,1
1,2,9862,12,-1500,1
1,2,10701,13,-500,1
1,2,11508,14,-200,1
1,2,12332,15,-1100,0
1,2,13160,16,500,1
1,2,13962,17,-400,1
1,2,14764,18,-1500,0
1,2,15574,19,-400,1
1,2,16379,20,-1100,0
1,2,17225,21,-400,1
1,2,18039,22,-800,1
1,2,18863,23,-800,1
1,2,19656,24,100,0
1,2,20462,25,-2000,0
1,2,21270,26,-200,1
1,2,22142,27,1000,0
1,2,22944,28,-1100,0
1,2,23753,29,-1100,1
1,2,24587,30,-500,1
1,2,25400,31,-2000,0
1,2,26205,32,-500,1
1,2,27014,33,-600,1
1,2,27822,34,-200,1
1,2,28649,35,500,0
1,2,29449,36,100,0
1,2,30254,37,-500,1
1,2,31061,38,100,0
1,2,31892,39,500,0
1,2,32724,40,-600,1
1,2,33530,41,-2000,0
1,2,34339,42,100,0
1,2,35201,43,1000,0
1,2,36034,44,500,0
1,3,803,1,-2000,0
1,3,1615,2,-600,1
1,3,2424,3,-400,1
1,3,3242,4,-400,1
1,3,4116,5,1000,0
1,3,4922,6,-500,1
1,3,5728,7,-1100,0
1,3,6532,8,-500,1
1,3,7360,9,500,0
1,3,8164,10,-600,1
1,3,8993,11,-200,1
1,3,9805,12,100,1
1,3,10613,13,-1500,0
1,3,11417,14,-200,1
1,3,12226,15,-1100,0
1,3,13032,16,-600,1
1,3,13860,17,500,0
1,3,14667,18,-500,1
1,3,15475,19,-1500,0
1,3,16305,20,500,0
1,3,17116,21,-2000,0
1,3,17918,22,100,0
1,3,18727,23,-1100,0
