Subject,Session,index,Trial,SOA,Answer
3,1,811,1,-2000,0
3,1,1656,2,1000,0
3,1,2463,3,-600,0
3,1,3272,4,-600,1
3,1,4095,5,100,1
3,1,4898,6,-200,1
3,1,5738,7,-1100,0
3,1,6569,8,-400,1
3,1,7370,9,-200,1
3,1,8186,10,-2000,0
3,1,9118,11,-800,1
3,1,10114,12,-600,1
3,1,10941,13,-1500,0
3,1,11762,14,-800,0
3,1,12621,15,-200,1
3,1,13432,16,100,1
3,1,14248,17,-800,0
3,1,15088,18,500,0
3,1,15903,19,-400,1
3,1,16749,20,-1500,0
3,1,17560,21,-500,1
3,1,18431,22,1000,0
3,1,19300,23,1000,0
3,1,20108,24,-1500,0
3,1,20938,25,-1100,0
3,1,21772,26,500,0
3,1,22614,27,500,0
3,1,23416,28,-200,1
3,1,24225,29,-400,1
3,1,25032,30,-600,1
3,1,25898,31,-500,1
3,1,26732,32,-1500,0
3,1,27537,33,-1100,1
3,1,28342,34,100,0
3,1,29174,35,-400,1
3,1,30017,36,-500,1
3,1,30849,37,500,0
3,1,31664,38,100,0
3,1,32513,39,-1100,0
3,1,33320,40,-500,1
3,1,34152,41,-2000,0
3,1,34961,42,-800,1
3,1,35826,43,1000,0
3,1,36634,44,-2000,0
3,2,806,1,-600,0
3,2,1624,2,-500,0
3,2,2437,3,-600,1
3,2,3271,4,-600,1
3,2,4083,5,-2000,0
3,2,4912,6,500,1
3,2,5715,7,-400,1
3,2,6615,8,1000,0
3,2,7446,9,-400,1
3,2,8264,10,-1100,0
3,2,9076,11,-2000,0
3,2,9911,12,-1100,0
3,2,10731,13,-200,1
3,2,11537,14,-800,0
3,2,12411,15,-200,1
3,2,13235,16,100,0
3,2,14052,17,-500,1
3,2,14864,18,-1500,0
3,2,15713,19,500,0
3,2,16537,20,-800,0
3,2,17340,21,-400,1
3,2,18171,22,500,0
3,2,18978,23,100,0
3,2,19790,24,-2000,0
3,2,20591,25,-800,1
3,2,21396,26,-600,1
3,2,22202,27,-500,1
3,2,23003,28,100,1
3,2,23809,29,-2000,0
3,2,24639,30,-1500,0
3,2,25447,31,-200,0
3,2,26275,32,-1100,0
3,2,27107,33,500,0
3,2,27905,34,-400,1
3,2,28706,35,-500,1
3,2,29528,36,-800,0
3,2,30422,37,1000,0
3,2,31231,38,-1100,0
3,2,32074,39,-1500,0
3,2,32911,40,-1500,0
3,2,33716,41,100,1
3,2,34575,42,1000,0
3,2,35440,43,1000,0
3,2,36245,44,-200,1
3,3,847,1,500,0
3,3,1681,2,500,0
3,3,2528,3,-800,0
3,3,3332,4,-800,0
3,3,4141,5,-1100,0
3,3,5015,6,-200,0
3,3,5818,7,-400,1
3,3,6631,8,100,0
3,3,7432,9,-2000,0
3,3,8238,10,-400,1
3,3,9042,11,-1100,0
3,3,9915,12,1000,0
3,3,10729,13,-800,0
3,3,11539,14,100,1
3,3,12348,15,-2000,0
3,3,13160,16,-1500,0
3,3,13964,17,-400,1
3,3,14788,18,500,0
3,3,15590,19,-400,1
3,3,16391,20,100,0
3,3,17192,21,-1100,0
3,3,17995,22,-1100,0
3,3,18824,23,500,0
3,3,19686,24,1000,0
3,3,20496,25,100,1
3,3,21293,26,-600,1
3,3,22139,27,-200,0
3,3,23016,28,1000,0
3,3,23818,29,-200,1
3,3,24629,30,-2000,0
3,3,25437,31,-500,1
3,3,26239,32,-1500,0
3,3,27043,33,-1500,0
3,3,27844,34,-600,1
3,3,28661,35,-2000,0
3,3,29475,36,-200,1
3,3,30278,37,-800,0
3,3,31077,38,-500,1
3,3,31882,39,-1500,0
3,3,32685,40,-600,1
3,3,33557,41,-600,1
3,3,34471,42,1000,0
3,3,35284,43,-500,1
3,3,36096,44,-500,1
3,4,831,1,500,0
3,4,1665,2,500,0
3,4,2497,3,-1500,0
3,4,3336,4,100,1
3,4,4139,5,-2000,0
3,4,4939,6,-1100,0
3,4,5740,7,100,0
3,4,6607,8,1000,0
3,4,7430,9,-400,1
3,4,8230,10,-500,1
3,4,9030,11,-600,1
3,4,9834,12,-200,1
3,4,10642,13,-2000,0
3,4,11444,14,-1500,0
3,4,12242,15,-200,1
3,4,13059,16,-500,1
3,4,13865,17,-600,0
3,4,14664,18,-800,0
