Subject,Session,index,Trial,SOA,Answer
6,1,799,1,-1500,0
6,1,1648,2,500,1
6,1,2837,3,-400,0
6,1,3638,4,100,1
6,1,4439,5,-1500,0
6,1,5243,6,-500,1
6,1,6106,7,1000,0
6,1,6913,8,-400,1
6,1,7714,9,-200,1
6,1,8576,10,1000,0
6,1,9381,11,-500,1
6,1,10195,12,-1100,0
6,1,11026,13,500,0
6,1,11828,14,100,1
6,1,12626,15,-800,0
6,1,13430,16,-600,1
6,1,14225,17,-200,1
6,1,15085,18,1000,0
6,1,16063,19,-600,1
6,1,16868,20,-800,0
6,1,17682,21,-1500,0
6,1,18480,22,-500,1
6,1,19339,23,1000,0
6,1,20141,24,-1100,0
6,1,20964,25,-200,0
6,1,21795,26,500,0
6,1,22595,27,-500,1
6,1,23403,28,-400,1
6,1,24207,29,-2000,0
6,1,25011,30,-2000,0
6,1,25811,31,-800,0
6,1,26617,32,-400,0
6,1,27419,33,100,1
6,1,28220,34,-800,1
6,1,29032,35,100,0
6,1,29830,36,-2000,0
6,1,30674,37,500,0
6,1,31482,38,-200,1
6,1,32282,39,-1100,0
6,1,33083,40,-2000,0
6,1,33889,41,-600,1
6,1,34694,42,-1500,0
6,1,35497,43,-1100,0
6,1,36310,44,-600,0
6,2,803,1,100,0
6,2,1611,2,-500,1
6,2,2410,3,-1100,0
6,2,3216,4,-600,0
6,2,4019,5,-1500,0
6,2,4851,6,500,1
6,2,5717,7,1000,0
6,2,6514,8,-400,1
6,2,7319,9,-400,1
6,2,8119,10,-500,1
6,2,8925,11,-500,1
6,2,9736,12,-200,1
6,2,10564,13,500,1
6,2,11366,14,-400,1
6,2,12171,15,100,1
6,2,12971,16,-1100,0
6,2,13777,17,-200,1
6,2,14625,18,500,0
6,2,15452,19,-400,1
6,2,16256,20,-800,1
6,2,17059,21,-1100,0
6,2,17860,22,-600,0
6,2,18662,23,-500,1
6,2,19476,24,-600,0
6,2,20305,25,500,0
6,2,21108,26,-800,1
6,2,21913,27,-1500,0
6,2,22736,28,-1100,1
6,2,23538,29,-200,0
6,2,24344,30,-2000,0
6,2,25147,31,-2000,0
6,2,25951,32,-1500,0
6,2,26753,33,-1500,0
6,2,27611,34,1000,0
6,2,28407,35,-2000,0
6,2,29221,36,-2000,0
6,2,30024,37,100,1
6,2,30884,38,1000,1
6,2,31744,39,1000,1
6,2,32545,40,100,1
6,2,33358,41,-800,1
6,2,34161,42,-800,1
6,2,34965,43,-200,1
6,2,35773,44,-600,0
6,3,798,1,-800,1
6,3,1597,2,-800,1
6,3,2400,3,100,1
6,3,3191,4,-400,1
6,3,3992,5,-200,1
6,3,4800,6,100,0
6,3,5605,7,-1100,1
6,3,6403,8,-1500,0
6,3,7200,9,-800,1
6,3,7997,10,-600,1
6,3,8859,11,1000,0
6,3,9655,12,-400,1
6,3,10450,13,-1100,0
6,3,11273,14,-200,0
6,3,12073,15,-400,1
6,3,12894,16,500,1
6,3,13703,17,-1100,1
6,3,14501,18,-600,1
6,3,15300,19,-600,1
6,3,16102,20,-500,1
6,3,16900,21,-1500,0
6,3,17697,22,-200,1
6,3,18503,23,-1100,1
6,3,19291,24,-2000,0
6,3,20091,25,-500,1
6,3,20888,26,-1500,0
6,3,21745,27,1000,0
6,3,22569,28,500,1
6,3,23369,29,-600,1
6,3,24168,30,-200,1
6,3,25033,31,1000,0
6,3,25834,32,-2000,0
6,3,26630,33,-400,1
6,3,27427,34,-500,1
6,3,28225,35,-2000,0
6,3,29045,36,500,0
6,3,29839,37,100,1
6,3,30706,38,500,1
6,3,31502,39,-500,1
6,3,32294,40,-1500,0
6,3,33087,41,-800,0
6,3,33875,42,-2000,0
6,3,34746,43,1000,0
6,3,35550,44,100,1
6,4,820,1,500,0
6,4,1619,2,-600,1
6,4,2420,3,-800,1
6,4,3219,4,-200,1
6,4,4028,5,-800,1
6,4,4833,6,-600,1
6,4,5692,7,1000,0
6,4,6493,8,-500,1
6,4,7304,9,-500,0
6,4,8103,10,-2000,0
6,4,8902,11,-200,1
6,4,9704,12,-2000,0
6,4,10514,13,-800,0
6,4,11319,14,100,0
6,4,12130,15,100,1
6,4,12927,16,-2000,0
6,4,13729,17,100,1
6,4,14531,18,100,0
6,4,15328,19,-1500,0
6,4,16191,20,1000,1
6,4,16988,21,-1500,0
6,4,17788,22,-2000,0
6,4,18593,23,-400,1
6,4,19389,24,-1500,0
6,4,20187,25,-1100,0
6,4,20989,26,-400,1
6,4,21822,27,500,1
6,4,22624,28,-400,0
6,4,23425,29,-1100,1
6,4,24224,30,-500,1
6,4,25084,31,1000,0
6,4,25892,32,-600,1
6,4,26698,33,-200,1
6,4,27503,34,-1500,0
6,4,28310,35,-1100,1
6,4,29107,36,-800,1
6,4,29913,37,-500,1
6,4,30711,38,-400,1
6,4,31506,39,-1100,1
6,4,32312,40,-200,1
6,4,33138,41,500,0
6,4,33941,42,-600,1
6,4,34770,43,500,1
6,4,35626,44,1000,1
6,5,802,1,-400,1
6,5,1602,2,-800,1
6,5,2410,3,-600,1
6,5,3212,4,-400,1
6,5,4010,5,-400,1
6,5,4877,6,1000,0
6,5,5712,7,500,1
6,5,6509,8,-500,1
6,5,7336,9,500,0
