Subject,Session,index,Trial,SOA,Answer
5,1,848,1,500,0
5,1,1662,2,-400,1
5,1,2483,3,-200,1
5,1,3313,4,-800,1
5,1,4146,5,-1100,1
5,1,4955,6,100,0
5,1,5769,7,-800,1
5,1,6595,8,-2000,0
5,1,7419,9,-200,0
5,1,8244,10,-1500,0
5,1,9071,11,-600,1
5,1,9894,12,-1100,1
5,1,10713,13,-500,1
5,1,11557,14,500,0
5,1,12376,15,-600,1
5,1,13205,16,-500,1
5,1,14021,17,-600,1
5,1,14846,18,-400,1
5,1,15689,19,500,0
5,1,16542,20,-1100,1
5,1,17354,21,-400,0
5,1,18245,22,1000,0
5,1,19072,23,-500,1
5,1,19918,24,100,0
5,1,20739,25,-2000,0
5,1,21554,26,-500,1
5,1,22383,27,-1500,0
5,1,23203,28,-1100,0
5,1,24084,29,1000,0
5,1,24913,30,100,0
5,1,25798,31,-2000,0
5,1,26694,32,1000,0
5,1,27521,33,-200,1
5,1,28345,34,-200,0
5,1,29237,35,1000,0
5,1,30063,36,-800,1
5,1,30912,37,500,0
5,1,31746,38,-2000,0
5,1,32575,39,-400,1
5,1,33409,40,-600,1
5,1,34242,41,-1500,0
5,1,35100,42,-800,1
5,1,35927,43,100,0
5,1,36750,44,-1500,0
5,2,819,1,-200,0
5,2,1640,2,-1500,0
5,2,2503,3,-600,1
5,2,3369,4,1000,0
5,2,4259,5,1000,0
5,2,5114,6,500,0
5,2,5944,7,-1500,0
5,2,6784,8,-200,0
5,2,7612,9,-800,1
5,2,8433,10,-1100,0
5,2,9262,11,100,0
5,2,10088,12,-400,1
5,2,10926,13,-600,1
5,2,11748,14,-400,1
5,2,12581,15,100,0
5,2,13472,16,1000,0
5,2,14331,17,500,0
5,2,15163,18,-1100,1
5,2,16044,19,1000,0
5,2,16884,20,-500,1
5,2,17717,21,-1500,0
5,2,18542,22,-200,1
5,2,19366,23,-800,1
5,2,20197,24,-800,1
5,2,21044,25,-600,1
5,2,21911,26,500,0
5,2,22734,27,-2000,0
5,2,23552,28,-500,1
5,2,24396,29,100,0
5,2,25221,30,-400,1
5,2,26044,31,-600,1
5,2,26882,32,-800,1
5,2,27731,33,-1100,1
5,2,28551,34,-2000,0
5,2,29397,35,-1100,1
5,2,30229,36,-500,1
5,2,31071,37,-200,0
5,2,31884,38,-500,1
5,2,32702,39,-2000,0
5,2,33551,40,500,0
5,2,34367,41,-400,1
5,2,35195,42,-1500,0
5,2,36020,43,100,0
5,2,36849,44,-2000,0
5,3,828,1,500,0
5,3,1646,2,-1100,0
5,3,2470,3,-500,1
5,3,3312,4,-500,1
5,3,4129,5,-400,1
5,3,4966,6,-400,1
5,3,5776,7,-2000,0
5,3,6613,8,500,0
5,3,7438,9,-2000,0
5,3,8255,10,-200,0
5,3,9063,11,-200,1
5,3,9868,12,100,0
5,3,10672,13,-400,1
5,3,11541,14,1000,0
5,3,12350,15,-400,1
5,3,13168,16,100,0
5,3,13990,17,-800,1
5,3,14794,18,-1500,0
5,3,15663,19,1000,0
5,3,16469,20,-800,1
5,3,17281,21,-600,1
5,3,18133,22,500,0
5,3,18948,23,-800,1
5,3,19756,24,-2000,0
5,3,20561,25,-1500,0
5,3,21395,26,500,0
5,3,22195,27,-200,1
5,3,23005,28,-2000,0
5,3,23866,29,1000,0
5,3,24671,30,100,0
5,3,25478,31,-1100,1
5,3,26290,32,-600,1
5,3,27104,33,-1500,0
5,3,27908,34,-1500,0
5,3,28711,35,-600,1
5,3,29515,36,100,0
5,3,30316,37,-1100,1
5,3,31178,38,1000,0
5,3,31988,39,-800,1
5,3,32803,40,-500,1
5,3,33620,41,-600,1
5,3,34446,42,-1100,1
5,3,35259,43,-500,1
5,3,36066,44,-200,0
5,4,804,1,-1100,0
5,4,1614,2,-1500,0
5,4,2442,3,-1500,0
5,4,3246,4,-500,1
5,4,4062,5,-2000,0
5,4,4877,6,-600,1
5,4,5718,7,-200,0
5,4,6535,8,-2000,0
5,4,7351,9,-400,1
5,4,8160,10,-1100,0
5,4,8976,11,-1100,0
5,4,9786,12,100,0
5,4,10593,13,-200,0
5,4,11399,14,-1100,0
5,4,12210,15,-500,1
5,4,13023,16,-800,1
5,4,13857,17,500,0
5,4,14723,18,1000,0
5,4,15537,19,-2000,0
5,4,16369,20,500,0
5,4,17201,21,500,0
5,4,18013,22,-600,1
5,4,18832,23,100,0
5,4,19635,24,-800,1
5,4,20511,25,1000,0
5,4,21318,26,-200,1
5,4,22139,27,-800,1
5,4,22953,28,-400,0
5,4,23762,29,-2000,0
5,4,24570,30,-500,1
5,4,25375,31,100,0
5,4,26181,32,-500,0
5,4,27015,33,500,0
5,4,27827,34,100,0
5,4,28646,35,-1500,0
5,4,29511,36,1000,0
5,4,30316,37,-600,1
5,4,31122,38,-600,1
5,4,31923,39,-200,1
5,4,32729,40,-800,1
5,4,33545,41,-400,0
5,4,34422,42,1000,0
5,4,35230,43,-400,1
5,4,36042,44,-1500,0
5,5,807,1,-200,1
5,5,1620,2,-200,0
5,5,2427,3,100,0
5,5,3247,4,-600,1
5,5,4062,5,-1500,0
5,5,4865,6,-400,1
5,5,5687,7,-800,1
5,5,6490,8,-500,0
5,5,7305,9,-600,1
5,5,8114,10,-200,0
5,5,8921,11,-500,1
5,5,9731,12,-1500,1
5,5,10605,13,1000,0
5,5,11416,14,-1100,1
5,5,12240,15,-1500,0
5,5,13086,16,500,0
5,5,13907,17,-1100,1
5,5,14750,18,-600,0
5,5,15564,19,-500,1
5,5,16382,20,100,0
5,5,17205,21,-2000,0
5,5,18078,22,1000,0
5,5,18889,23,-1100,1
5,5,19702,24,-2000,0
5,5,20506,25,-400,0
5,5,21334,26,500,0
5,5,22146,27,100,0
5,5,22957,28,-500,1
5,5,23787,29,500,0
5,5,24652,30,1000,0
5,5,25462,31,-200,1
5,5,26274,32,-600,0
5,5,27096,33,-2000,0
5,5,27911,34,-1500,1
5,5,28715,35,-400,0
5,5,29532,36,-800,0
5,5,30340,37,-2000,0
5,5,31149,38,-1100,1
5,5,31959,39,100,0
5,5,32778,40,-800,1
5,5,33649,41,1000,0
5,5,34462,42,-800,1
5,5,35281,43,-400,1
5,5,36113,44,500,0
