Subject,Session,index,Trial,SOA,Answer
2,1,833,1,-800,0
2,1,1649,2,-200,1
2,1,2479,3,500,0
2,1,3288,4,-600,1
2,1,4099,5,-1500,0
2,1,4912,6,-2000,0
2,1,5714,7,100,0
2,1,6523,8,-500,1
2,1,7344,9,-200,1
2,1,8154,10,-2000,0
2,1,8954,11,-600,1
2,1,9762,12,100,0
2,1,10567,13,-1500,0
2,1,11376,14,-200,1
2,1,12180,15,-800,1
2,1,14234,16,-1500,0
2,1,15042,17,-400,1
2,1,15889,18,-2000,0
2,1,16723,19,-200,0
2,1,17531,20,-400,1
2,1,18337,21,-1500,0
2,1,19204,22,1000,0
2,1,20016,23,-1100,0
2,1,20882,24,1000,0
2,1,21690,25,-800,1
2,1,22554,26,1000,0
2,1,23365,27,-1100,1
2,1,24181,28,-2000,0
2,1,25025,29,-500,1
2,1,25838,30,100,0
2,1,26656,31,-600,1
2,1,27482,32,-500,1
2,1,28290,33,-600,1
2,1,29102,34,-1100,1
2,1,29913,35,-800,1
2,1,30747,36,500,0
2,1,31596,37,500,0
2,1,32410,38,-400,1
2,1,33251,39,-1100,1
2,1,34123,40,1000,0
2,1,34930,41,-400,1
2,1,35749,42,100,1
2,1,36559,43,-500,1
2,1,37397,44,500,0
2,2,825,1,-400,1
2,2,1642,2,-2000,0
2,2,2452,3,-500,1
2,2,3277,4,-400,1
2,2,4113,5,500,0
2,2,4930,6,100,1
2,2,5743,7,-800,1
2,2,6554,8,-1100,0
2,2,7423,9,1000,0
2,2,8293,10,1000,0
2,2,9120,11,-600,1
2,2,9949,12,100,0
2,2,10768,13,-200,1
2,2,11584,14,-500,1
2,2,12402,15,-1500,0
2,2,13228,16,-600,1
2,2,14043,17,-2000,0
2,2,14857,18,-1500,0
2,2,15674,19,-600,1
2,2,16484,20,-1100,0
2,2,17308,21,100,1
2,2,18126,22,-200,1
2,2,18967,23,500,0
2,2,19839,24,1000,0
2,2,20662,25,-400,1
2,2,21462,26,-2000,0
2,2,22433,27,-600,0
2,2,23275,28,500,0
2,2,24149,29,1000,0
2,2,24977,30,-2000,0
2,2,25845,31,-800,1
2,2,26674,32,-800,0
2,2,27532,33,-800,1
2,2,28347,34,-500,1
2,2,29170,35,-500,1
2,2,29994,36,-400,1
2,2,30808,37,-1500,1
2,2,31624,38,-200,0
2,2,32480,39,500,0
2,2,33298,40,-200,1
2,2,34124,41,-1500,0
2,2,34941,42,-1100,1
2,2,35766,43,100,1
2,2,36582,44,-1100,1
2,3,843,1,-200,1
2,3,1684,2,500,0
2,3,2496,3,-600,1
2,3,3336,4,-200,1
2,3,4148,5,100,0
2,3,4972,6,-500,1
2,3,5809,7,-500,0
2,3,6687,8,1000,0
2,3,7511,9,-600,1
2,3,8350,10,500,0
2,3,9192,11,-400,0
2,3,10012,12,-200,0
2,3,10834,13,-1500,0
2,3,11668,14,-800,1
2,3,12544,15,1000,0
2,3,13362,16,-800,1
2,3,14192,17,-400,1
2,3,15009,18,-1500,0
2,3,15856,19,-1100,0
2,3,16648,20,-600,1
2,3,17475,21,500,0
2,3,18284,22,-500,1
2,3,19103,23,500,0
2,3,19917,24,-800,0
2,3,20733,25,-400,0
2,3,21563,26,100,0
2,3,22381,27,-800,1
2,3,23185,28,-1100,0
2,3,23990,29,-2000,0
2,3,24799,30,-500,1
2,3,25619,31,-2000,0
2,3,26437,32,-1500,0
2,3,27252,33,-1100,1
2,3,28053,34,-1100,0
2,3,28896,35,-400,1
2,3,29710,36,-600,1
2,3,30540,37,-200,0
2,3,31354,38,-2000,0
2,3,32227,39,1000,0
2,3,33038,40,100,1
2,3,33857,41,100,0
2,3,34672,42,-1500,0
2,3,35484,43,-2000,0
2,3,36347,44,1000,0
2,4,822,1,-600,1
2,4,1630,2,100,1
2,4,2501,3,1000,0
2,4,3336,4,-2000,0
2,4,4161,5,-600,1
2,4,5005,6,500,0
2,4,5816,7,-2000,0
2,4,6693,8,1000,0
2,4,7526,9,-200,1
2,4,8349,10,-400,1
2,4,9211,11,500,0
2,4,10026,12,-1500,0
2,4,10875,13,-500,0
2,4,11697,14,-1100,0
2,4,12506,15,-200,1
2,4,13326,16,-400,0
2,4,14139,17,-800,1
2,4,14942,18,-2000,0
2,4,15758,19,-1500,0
2,4,16561,20,-200,0
2,4,17400,21,-500,1
2,4,18208,22,100,1
2,4,19035,23,-1100,0
2,4,19850,24,100,0
2,4,20675,25,-2000,0
2,4,21480,26,100,1
2,4,22323,27,-200,0
2,4,23134,28,-400,1
2,4,23959,29,-500,0
2,4,24762,30,-600,1
2,4,25565,31,-1500,0
2,4,26392,32,-1100,1
2,4,27197,33,-1100,1
2,4,28028,34,500,0
2,4,28863,35,500,0
2,4,29684,36,-600,0
2,4,30505,37,-800,1
2,4,31450,38,1000,0
2,4,32257,39,-800,1
2,4,33062,40,-800,1
2,4,33894,41,-400,1
2,4,34757,42,1000,0
2,4,35568,43,-500,1
2,4,36379,44,-1500,0
2,5,887,1,500,0
2,5,1723,2,-500,1
2,5,2557,3,-1500,0
2,5,3376,4,-500,1
2,5,4194,5,-2000,0
2,5,5013,6,-400,1
2,5,5831,7,-500,0
2,5,6697,8,-400,1
2,5,7512,9,-800,1
2,5,8332,10,-600,1
2,5,9145,11,100,0
2,5,9952,12,-1100,0
2,5,10759,13,-1500,0
2,5,11566,14,100,0
2,5,12400,15,-500,1
2,5,13222,16,-800,0
2,5,14036,17,-400,1
2,5,14844,18,-2000,0
2,5,15654,19,-200,0
2,5,16453,20,-1500,0
2,5,17267,21,-600,1
2,5,18094,22,-1100,1
2,5,18958,23,1000,0
2,5,19819,24,1000,0
2,5,20662,25,500,0
2,5,21463,26,100,1
2,5,22270,27,-1100,0
2,5,23093,28,-600,1
2,5,23912,29,-400,0
2,5,24716,30,-1500,0
2,5,25575,31,1000,0
2,5,26382,32,100,0
2,5,27221,33,-800,0
2,5,28057,34,500,0
2,5,28874,35,-200,1
2,5,29685,36,-200,0
2,5,30509,37,-800,1
2,5,31323,38,-200,1
2,5,32132,39,-2000,0
2,5,32947,40,-1100,0
2,5,33758,41,-600,1
2,5,34596,42,500,0
2,5,35400,43,-2000,0
2,5,36267,44,1000,0
