Subject,Session,index,Trial,SOA,Answer
11,4,8168,10,-200,1
11,4,8971,11,-1100,0
11,4,9772,12,-1500,0
11,4,10589,13,500,0
11,4,11394,14,-500,1
11,4,12196,15,-1100,0
11,4,13016,16,-1100,0
11,4,13808,17,-500,0
11,4,14613,18,-600,1
11,4,15414,19,-600,0
11,4,16229,20,100,0
11,4,17027,21,-1500,0
11,4,17895,22,1000,0
11,4,18697,23,-800,1
11,4,19505,24,-400,0
11,4,20316,25,100,0
11,4,21125,26,-1100,0
11,4,21949,27,-800,0
11,4,22818,28,1000,0
11,4,23612,29,-400,1
11,4,24419,30,100,0
11,4,25222,31,-800,1
11,4,26028,32,-400,0
11,4,26835,33,-500,1
11,4,27699,34,1000,0
11,4,28503,35,-200,0
11,4,29328,36,500,0
11,4,30129,37,-600,1
11,4,30917,38,-200,0
11,4,31728,39,-200,0
11,4,32531,40,-1500,0
11,4,33333,41,-400,1
11,4,34154,42,500,0
11,4,34972,43,-600,1
11,4,35782,44,-2000,0
11,5,848,1,1000,0
11,5,1655,2,-2000,0
11,5,2463,3,-1100,0
11,5,3274,4,-400,0
11,5,4070,5,-500,0
11,5,4921,6,500,0
11,5,5726,7,-500,1
11,5,6547,8,-500,0
11,5,7337,9,-2000,0
11,5,8138,10,-800,1
11,5,8945,11,-1500,0
11,5,9748,12,100,0
11,5,10547,13,-2000,0
11,5,11363,14,-800,0
11,5,12172,15,-400,0
11,5,13011,16,-800,1
11,5,13830,17,500,0
11,5,14636,18,-600,1
11,5,15444,19,100,0
11,5,16249,20,-1100,0
11,5,17043,21,-400,1
11,5,17848,22,-200,0
11,5,18655,23,-1100,0
11,5,19465,24,-600,0
11,5,20262,25,-200,1
11,5,21064,26,100,0
11,5,21928,27,1000,0
11,5,22728,28,-2000,0
11,5,23531,29,-500,0
11,5,24337,30,-200,0
11,5,25142,31,-1500,0
11,5,26006,32,1000,0
11,5,26870,33,1000,0
11,5,27695,34,500,0
11,5,28514,35,-1100,0
11,5,29333,36,500,0
11,5,30145,37,-600,0
11,5,30943,38,-800,0
11,5,31758,39,-1500,0
11,5,32563,40,-200,0
11,5,33369,41,-400,0
11,5,34176,42,-1500,0
11,5,34982,43,-600,1
11,5,35786,44,100,0
