Subject,Session,index,Trial,SOA,Answer
13,2,23787,29,100,1
13,2,24590,30,100,0
13,2,25423,31,-500,1
13,2,26226,32,-400,1
13,2,27035,33,-400,0
13,2,27849,34,-2000,0
13,2,28664,35,-600,1
13,2,29468,36,-1500,0
13,2,30332,37,1000,0
13,2,31135,38,-200,1
13,2,31943,39,-1100,0
13,2,32769,40,-1500,1
13,2,33607,41,-200,1
13,2,34411,42,-800,1
13,2,35224,43,-800,1
13,2,36028,44,-600,1
13,3,848,1,1000,1
13,3,1655,2,-1100,0
13,3,2486,3,500,0
13,3,3311,4,-1100,0
13,3,4211,5,-800,0
13,3,5014,6,-800,0
13,3,5815,7,-800,1
13,3,6614,8,-600,1
13,3,7416,9,100,1
13,3,8212,10,100,1
13,3,9037,11,500,0
13,3,9844,12,-2000,1
13,3,10649,13,-200,1
13,3,11450,14,-2000,0
13,3,12250,15,-600,1
13,3,13074,16,-1100,1
13,3,13872,17,-200,1
13,3,14698,18,500,1
13,3,15560,19,1000,1
13,3,16365,20,100,0
13,3,17177,21,-600,1
13,3,17981,22,-400,1
13,3,18782,23,-2000,0
13,3,19603,24,-400,0
13,3,20446,25,-1500,0
13,3,21306,26,1000,0
13,3,22107,27,-600,1
13,3,22920,28,-500,1
13,3,23754,29,-1100,0
13,3,24555,30,-500,0
13,3,25366,31,100,1
13,3,26178,32,-400,1
13,3,27017,33,-1500,0
13,3,27856,34,-1500,0
13,3,28655,35,-800,1
13,3,29456,36,-500,1
13,3,30282,37,500,0
13,3,31086,38,-500,1
13,3,31890,39,-400,1
13,3,32702,40,-200,1
13,3,33529,41,-1500,1
13,3,34390,42,1000,0
13,3,35219,43,-2000,0
13,3,36019,44,-200,1
13,4,799,1,-800,1
13,4,1596,2,-1500,0
13,4,2394,3,-400,1
13,4,3279,4,1000,0
13,4,4082,5,-600,1
13,4,4898,6,-1100,0
13,4,5696,7,-500,1
13,4,6514,8,-500,0
13,4,7312,9,-1500,0
13,4,8121,10,-2000,1
13,4,8942,11,-400,0
13,4,9751,12,-600,1
13,4,10561,13,100,0
13,4,11363,14,-1100,1
13,4,12203,15,500,0
13,4,13003,16,-400,0
13,4,13833,17,500,1
13,4,14634,18,100,1
13,4,15477,19,-2000,0
13,4,16275,20,-1500,0
13,4,17105,21,500,0
13,4,17967,22,1000,1
13,4,18795,23,500,0
13,4,19599,24,-2000,1
13,4,20412,25,-500,1
13,4,21212,26,-200,1
13,4,22012,27,-800,1
13,4,22812,28,-200,1
13,4,23637,29,-500,0
13,4,24434,30,-1100,0
13,4,25246,31,-200,0
13,4,26107,32,1000,0
13,4,26913,33,-600,1
13,4,27715,34,-800,1
13,4,28523,35,-2000,0
13,4,29331,36,-400,1
13,4,30130,37,-800,0
13,4,30934,38,-200,1
13,4,31732,39,100,1
13,4,32539,40,-1500,0
13,4,33344,41,-1100,0
13,4,34147,42,-600,1
13,4,34949,43,100,1
13,4,35807,44,1000,0
13,5,798,1,-800,1
13,5,1620,2,-500,1
13,5,2424,3,-600,1
13,5,3269,4,500,1
13,5,4075,5,-600,1
13,5,4875,6,-1100,1
13,5,5707,7,-400,1
13,5,6570,8,1000,0
13,5,7368,9,-2000,0
13,5,8168,10,-1500,0
13,5,8966,11,-400,1
13,5,9816,12,-800,0
13,5,10617,13,100,1
13,5,11420,14,-800,1
13,5,12226,15,-200,1
13,5,13062,16,500,1
13,5,13902,17,500,0
13,5,14724,18,-200,0
13,5,15525,19,100,1
13,5,16325,20,100,1
13,5,17120,21,-800,1
13,5,17926,22,-500,1
13,5,18728,23,-2000,1
13,5,19530,24,100,1
13,5,20392,25,1000,1
13,5,21215,26,-1100,1
13,5,22106,27,1000,0
13,5,22914,28,-1500,1
13,5,23716,29,-1100,1
13,5,24513,30,-1500,0
13,5,25334,31,-500,1
13,5,26157,32,500,0
13,5,26969,33,-600,0
13,5,27772,34,-200,1
13,5,28648,35,1000,1
13,5,29452,36,-500,1
13,5,30253,37,-400,1
13,5,31051,38,-600,1
13,5,31850,39,-2000,0
13,5,32654,40,-1500,0
13,5,33460,41,-200,0
13,5,34259,42,-1100,0
13,5,35061,43,-400,1
13,5,35861,44,-2000,0
